Bus number: 16638, root cords: [55.787489, 49.122289]
[55.795138, 49.173538] 0.05181666915192312
[55.812368, 49.181278] 0.06402083068814052
[55.812857, 49.181028] 0.06398285352342066
[55.813273, 49.180842] 0.06397865632380574
[55.814032, 49.180523] 0.06399788750419565
[55.814745, 49.180258] 0.06405696290802478
[55.817487, 49.182073] 0.06688801581748412
[55.819657, 49.183563] 0.0692046479652891
[55.819657, 49.183563] 0.0692046479652891
[55.820628, 49.182352] 0.06859852250595375
[55.817388, 49.17919] 0.06427809892957011
[55.81963, 49.175872] 0.062483451969295965
[55.822537, 49.166838] 0.0566831165780377
[55.82606, 49.154508] 0.05025719850926494
[55.827262, 49.148955] 0.04788493588801882
[55.828487, 49.147515] 0.04813716942239097
[55.831855, 49.147497] 0.05102729877232046
[55.835622, 49.147558] 0.05436274505577985
[55.835878, 49.151573] 0.05656012709497607
[55.83588, 49.157753] 0.05999486792218185
[55.835948, 49.159337] 0.06099859822159858
[55.838695, 49.159433] 0.06325923783922704
[55.842177, 49.157465] 0.0650240595472157
[55.843017, 49.149272] 0.06173686964043726
[55.84304, 49.14137] 0.058736684976257676
[55.843063, 49.134623] 0.056926242033001735
[55.839502, 49.133518] 0.05321130152514824
[55.838905, 49.133445] 0.05261236919204072
[55.838905, 49.133445] 0.05261236919204072
[55.838905, 49.133445] 0.05261236919204072
[55.838905, 49.133445] 0.05261236919204072
[55.836955, 49.133483] 0.05071677032304163
[55.836078, 49.130748] 0.04931982970367894
[55.836082, 49.123132] 0.04860031170681604
