Bus number: 2754, root cords: [55.787227, 49.160156]
[55.7878, 49.15349] 0.0066905818132679176
[55.794092, 49.128672] 0.032223756469410926
[55.79401, 49.130027] 0.030883097804464497
[55.793733, 49.134788] 0.02618899501699208
[55.793632, 49.136438] 0.024567611788696975
[55.793415, 49.142282] 0.01891484126288102
[55.79387, 49.145308] 0.016266301146848877
[55.790527, 49.147438] 0.013139159942704159
[55.788528, 49.146998] 0.013222161888281316
[55.788342, 49.148128] 0.012079569901284426
[55.788103, 49.150858] 0.009339174481720417
[55.787843, 49.15345] 0.006734232844208557
[55.787297, 49.158695] 0.001462675972318319
[55.787173, 49.159597] 5.616021723629711E-4
[55.786792, 49.162595] 0.002477487840538269
[55.78667, 49.163687] 0.003574662221807475
[55.786618, 49.16531] 0.005189855200290161
[55.786887, 49.167467] 0.007318901625245511
[55.786903, 49.16758] 0.00743106667982492
[55.786903, 49.16758] 0.00743106667982492
[55.7871, 49.171002] 0.010846743520523434
[55.784277, 49.170762] 0.011008620985393668
[55.780892, 49.17118] 0.01271459008383591
[55.777605, 49.173595] 0.016528448354275617
[55.771278, 49.175532] 0.022153825335590627
[55.769333, 49.177212] 0.024720484865791453
[55.76804, 49.17833] 0.026427925476664966
[55.766867, 49.179662] 0.028195986168249965
[55.766503, 49.180258] 0.02887169167194936
[55.76587, 49.181382] 0.030110870545369837
[55.76587, 49.181382] 0.030110870545369837
[55.761635, 49.188717] 0.03834946133911075
[55.760297, 49.190908] 0.04087677095857727
[55.757952, 49.194895] 0.04542932693756352
[55.755912, 49.19853] 0.049529719371300324
[55.753175, 49.203175] 0.05486504410825045
[55.749027, 49.21038] 0.06310063530583714
[55.746998, 49.213722] 0.0669902141883418
[55.746428, 49.214698] 0.06811305429210873
[55.745673, 49.215987] 0.06959766861756335
[55.745168, 49.217] 0.07071209102409531
[55.745828, 49.218423] 0.0714767129210623
[55.74899, 49.224288] 0.07466579935285145
[55.751738, 49.229475] 0.07787549603052232
[55.754095, 49.231348] 0.07852407457588795
[55.75699, 49.231497] 0.0774842851809289
[55.757987, 49.231497] 0.0771006866441514
[55.763073, 49.231585] 0.07540237235658054
[55.76664, 49.231633] 0.07438270026020959
[55.767315, 49.231617] 0.07418330179359653
[55.76972, 49.231673] 0.07362863802896313
[55.771943, 49.23173] 0.07318769112357477
[55.776327, 49.231702] 0.07237154216955506
[55.778892, 49.230885] 0.07121842223750852
[55.781272, 49.228538] 0.06864080381959381
[55.782663, 49.223578] 0.06358600616488165
[55.786555, 49.223898] 0.0637455421813927
[55.788587, 49.224472] 0.06433037739668362
[55.790537, 49.224773] 0.0647017216849736
[55.792362, 49.229193] 0.06922770828216238
[55.792507, 49.229798] 0.06984186827398187
[55.792507, 49.229798] 0.06984186827398187
[55.792018, 49.226678] 0.06669430384223117
[55.791362, 49.225382] 0.06535693766541033
[55.789308, 49.224633] 0.06451057347442778
[55.786997, 49.224272] 0.06411641253220433
[55.784935, 49.223535] 0.06342042971314306
[55.783243, 49.223472] 0.06344121776889271
[55.782622, 49.220587] 0.060606202537365185
[55.785328, 49.219827] 0.059701209719738475
[55.78241, 49.21904] 0.05908069858253129
[55.778707, 49.219112] 0.05956845084438834
[55.781983, 49.219655] 0.05972964537815653
[55.782267, 49.223072] 0.06311120863998886
[55.781927, 49.227033] 0.06708668369355968
[55.779948, 49.229737] 0.06996069898164241
[55.77858, 49.23113] 0.07149880617884476
[55.777782, 49.231658] 0.07212311716086828
[55.777525, 49.231702] 0.07220082354100806
[55.77659, 49.23173] 0.07236009428545409
[55.775553, 49.231615] 0.07240629086619196
[55.772577, 49.231543] 0.07287472997548805
[55.772577, 49.231543] 0.07287472997548805
[55.768978, 49.231463] 0.0736051238026252
[55.767397, 49.231417] 0.07396863538689846
[55.766268, 49.231438] 0.07429941591291082
[55.763118, 49.231503] 0.07531028010835931
[55.7616, 49.231467] 0.0757759978489245
[55.75805, 49.231298] 0.07689266215316326
[55.75422, 49.231197] 0.07833444791405929
[55.751612, 49.228853] 0.07738026902253589
[55.75089, 49.227593] 0.07660369793945973
[55.749708, 49.225447] 0.0753033202588073
[55.747723, 49.221845] 0.0732536602293716
[55.746263, 49.218915] 0.0716286910183373
[55.745343, 49.217272] 0.07082730343589493
[55.747773, 49.213017] 0.06596137837401476
[55.747917, 49.212813] 0.06571176263805174
[55.7494, 49.21014] 0.0626839866712401
[55.753233, 49.203622] 0.05518047835965346
[55.754037, 49.202237] 0.05359465142157359
[55.756603, 49.19781] 0.04853507074271048
[55.75807, 49.195247] 0.04562355674430023
[55.760602, 49.190992] 0.04074002357633332
[55.763923, 49.185087] 0.03412669302760314
[55.765878, 49.18181] 0.030408477715925655
[55.766637, 49.180383] 0.028863118837018937
[55.766637, 49.180383] 0.028863118837018937
